,Name,Description,Composition & Care,Old Price,New Price,Discount,Size(s),Product Link
140,TROUSER,"Basic pants with button up front, zip, four pockets and an elastic contrast patch at back hem","98% Cotton, 2% Spandex 

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbf493061-bge
141,TROUSER,"Basic pants with button up front, zip, four pockets and an elastic contrast patch at back hem","98% Cotton, 2% Spandex 

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbf493061-agn
142,TROUSER,Boys. Make yourself comfortable in this French terry trousers featuring stretchable waist with buttons down front along with pockets on both sides.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene",PKR 990,PKR 690,30%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbc493064-ocr
143,TROUSER,Boys. Make yourself comfortable in this French terry trousers featuring stretchable waist with buttons down front along with pockets on both sides.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene",PKR 990,PKR 690,30%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbc493064-hgr
144,TROUSER,Boys. Make yourself comfortable in this French terry trousers featuring stretchable waist with buttons down front along with pockets on both sides.,"100% Cotton
Wash inside out, use recommended detergent for colors, please line dry in shade, do not dry with sunlight directly
Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichloroethylene",PKR 990,PKR 690,30%,"12-18M,18-24M,02-03Y,03-04Y,03-06M,06-09M,09-12M",https://outfitters.com.pk/collections/boys/products/tbbc493064-emg
145,Textured Navy T-Shirt,Textured tshirt in navy color featuring a round neck with three button closure and full length sleeve.,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.","PKR 1,090",PKR 590,45%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494057-nvy
146,Grey Turtle Neck T-shirt,Grey T-shirt made from a cotton rich blend making sure your little one is warm and cozy featuring a turtle neck and full length sleeves.,"Wash inside out, use recommended detergent for colors, please line dry in shade, do  not dry with sunlight directly. Do not bleach, Do not Tumble Dry , Dry Flat, Medium Iron Inside out, Dry cleanable any solvent except trichlorethyne.",PKR 890,PKR 590,33%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtf494054-hgr
147,Stand-up collar shirt,"Shirt with a plaid pattern, stand up collar and a button fastening, long sleeves and button down front","100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,890",PKR 990,47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494082-wtg
148,Stand-up collar shirt,Button down shirt with mandarin collar and long sleeves with buttons cuffs,"100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690",PKR 890,47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494071-wtb
149,Stand-up collar shirt,Button down shirt with mandarin collar and long sleeves with buttons cuffs,"100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,690",PKR 890,47%,"11-12Y,13-14Y,04-05Y,05-06Y,06-07Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbtc494071-blw
150,SPORTS AND CASUAL,,"100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,490","PKR 2,390",31%,"31,32,33,34,35,36",https://outfitters.com.pk/collections/boys/products/jbff494115-gry
151,SHOES,,"100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"31,32,33,34,35,36,37,38",https://outfitters.com.pk/collections/boys/products/jbff494112-nvy
152,SHOES,,"100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 2,990","PKR 2,090",30%,"31,32,33,34,35,36,37,38",https://outfitters.com.pk/collections/boys/products/jbff494112-grb
153,Navy lace-up Sneaker,,"100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,490","PKR 2,390",31%,"31,32,33,34,35,36,37,38",https://outfitters.com.pk/collections/boys/products/jbfc494117-nvy
154,Light grey lace-up Sneaker,,"100% Cotton

Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 3,490","PKR 2,390",31%,"31,32,33,34,35,36,37,38",https://outfitters.com.pk/collections/boys/products/jbfc494117-lgr
155,Statement trouser,"Long design trouser with adjustable drawstrings, elastic waist and hem and statement taping on both legs","70% Cotton, 30% Polyester
Wash and medium iron inside out
Do not bleach or tumble dry
Dry clean, any solvent except trichloroethylene
Dry flat and avoid direct sunlight","PKR 1,490",PKR 990,33%,"11-12Y,13-14Y,04-05Y,05-06Y,07-08Y,09-10Y",https://outfitters.com.pk/collections/boys/products/jbbc494095-hgr
